name,district,bedroomNum,livingroomNum,bathroomNum,area,builtYear,direction,distance2SW,floorNum,type,price
苹果园一区,sjs,1,1,1,44.1,1987,ew,1400,6,high,2200000
槐柏树街北里,xc,1,1,1,47.8,1992,es,1400,6,high,4680000
乔建里,hd,1,1,1,41.1,1988,sn,769,6,high,4500000
庄胜二期,xc,1,1,1,54,2004,n,NA,9,high,7500000
三丰里,cy,1,1,1,48.3,1994,w,NA,6,high,3300000
八角北里,sjs,1,1,1,42.2,1986,s,1700,6,high,2190000
海特花园,sjs,1,1,1,59.3,1998,sn,1700,7,high,3200000
美华世纪大厦,cy,1,1,1,57,2004,e,868,11,mid,3680000
康家园,cy,1,1,1,50.2,1995,ws,1200,6,high,3080000
南礼士路头条7号院,xc,1,1,1,45.2,1985,s,NA,6,high,7300000
南郎家园,cy,1,1,1,42.5,1988,s,782,6,high,3280000
金港国际,cy,1,1,1,58.8,2008,e,NA,11,mid,5100000
钟声胡同小区,xc,1,1,1,46.9,1988,s,NA,6,high,6500000
金港国际,cy,1,1,1,58.8,2005,e,NA,11,high,4800000
槐柏树街北里,xc,1,1,1,47.8,1991,ws,1400,6,high,4600000
国瑞城(东区),dc,1,1,1,58.3,2006,es,NA,8,high,5900000
康家园,cy,1,1,1,45.1,1990,sn,1200,6,high,2600000
乔建里,hd,1,1,1,44.3,1991,s,769,6,high,4250000
庄胜二期,xc,1,1,1,50.7,2004,sn,NA,11,mid,7790000
新景家园(西区),dc,1,1,1,54.9,2004,sn,NA,6,high,6150000
钟声胡同小区,xc,1,1,1,46.9,1988,s,NA,6,high,6500000
乔建里,hd,1,1,1,44.3,1991,s,769,6,high,4250000
乔建里,hd,1,1,1,41.1,1988,sn,769,6,high,4500000
八角北里,sjs,1,1,1,42.2,1986,s,1700,6,high,2190000
南礼士路头条7号院,xc,1,1,1,45.2,1985,s,NA,6,high,7300000
庄胜二期,xc,1,1,1,50.7,2004,sn,NA,11,mid,7790000
苹果园一区,sjs,1,1,1,44.1,1987,ew,1400,6,high,2200000
槐柏树街北里,xc,1,1,1,47.8,1991,ws,1400,6,high,4600000
槐柏树街北里,xc,1,1,1,47.8,1992,es,1400,6,high,4680000
金港国际,cy,1,1,1,58.8,2004,e,NA,11,mid,5100000
苏州胡同小区,dc,1,1,1,43.6,1985,es,320,6,high,4650000
金港国际,cy,1,1,1,58.8,2005,e,NA,11,high,4800000
八角北里,sjs,1,1,1,42.2,1986,s,1700,6,high,2190000
钟声胡同小区,xc,1,1,1,46.9,1988,s,NA,6,high,6500000
槐柏树街北里,xc,1,1,1,47.8,1992,es,1400,6,high,4680000
庄胜二期,xc,1,1,1,50.7,2003,sn,NA,11,mid,7790000
金港国际,cy,1,1,1,58.8,2006,e,NA,11,high,4800000
槐柏树街北里,xc,1,1,1,47.8,1991,ws,1400,6,high,4600000
南礼士路头条7号院,xc,1,1,1,45.2,1985,s,NA,6,high,7300000
乔建里,hd,1,1,1,41.1,1988,sn,769,6,high,4500000
庄胜二期,xc,1,1,1,50.7,NA,sn,NA,11,mid,7790000
八角北里,sjs,1,1,1,42.2,1986,s,1700,6,high,2190000
钟声胡同小区,xc,1,1,1,46.9,1988,s,NA,6,high,6500000
南礼士路头条7号院,xc,1,1,1,45.2,1985,s,NA,6,high,7300000
槐柏树街北里,xc,1,1,1,47.8,1991,ws,1400,6,high,4600000
钟声胡同小区,xc,1,1,1,46.9,1988,s,NA,6,high,6500000
南礼士路头条7号院,xc,1,1,1,45.2,1985,s,NA,6,high,7300000
八角北里,sjs,1,1,1,42.2,1986,s,1700,6,high,2190000
庄胜二期,xc,1,1,1,50.7,NA,sn,NA,11,mid,7790000
庄胜二期,xc,1,1,1,50.7,2004,sn,NA,11,mid,7790000
钟声胡同小区,xc,1,1,1,46.9,1988,s,NA,6,high,6500000
八角北里,sjs,1,1,1,42.2,1986,s,1700,6,high,2190000
庄胜二期,xc,1,1,1,50.7,2005,sn,NA,11,mid,7790000
八角北里,sjs,1,1,1,42.2,1986,s,1700,6,high,2190000
槐柏树街北里,xc,1,1,1,47.8,1991,ws,1400,6,high,4600000
钟声胡同小区,xc,1,1,1,46.9,1988,s,NA,6,high,6500000
庄胜二期,xc,1,1,1,50.7,NA,sn,NA,11,mid,7790000
三丰里,cy,1,1,1,48.3,1994,w,NA,6,high,3300000
金港国际,cy,1,1,1,58.8,2006,e,NA,11,mid,5100000
苏州胡同小区,dc,1,1,1,43.6,1985,es,320,6,high,4650000
八角北路11号院,sjs,1,1,1,53,2000,es,NA,7,high,2750000
乔建里,hd,1,1,1,44.3,1991,s,769,6,high,4250000
鲁谷永乐西区,sjs,1,1,1,45.3,1991,sn,1500,6,high,2300000
平台村,hd,1,1,1,40.8,1995,s,1300,6,high,5500000
乔建里,hd,1,1,1,41.1,1988,sn,769,6,high,4500000
南礼士路头条7号院,xc,1,1,1,45.2,1985,s,NA,6,high,7300000
五芳园,sjs,1,1,1,43.4,1993,s,1800,6,high,2300000
金港国际,cy,1,1,1,58.8,2007,e,NA,11,high,4800000
兴隆都市馨园,dc,1,0,1,44,2004,n,NA,7,high,4500000
槐柏树街北里,xc,1,1,1,47.8,1992,es,1400,6,high,4680000
玉泉路15号院,hd,1,1,1,43.4,1986,s,1200,6,high,3600000
八角北里,sjs,1,1,1,42.2,1986,s,1700,6,high,2190000
鲁谷路74号院(南区),sjs,1,1,1,40.5,2000,s,1200,6,high,2800000
康家园,cy,1,1,1,48.8,1990,s,1200,6,mid,2900000
新城国际,cy,1,1,1,91,2008,ws,1400,8,high,9700000
八角南里,sjs,1,1,1,53,1999,sn,1300,6,mid,2950000
新城国际,cy,1,2,1,91,2002,ws,1400,8,high,9700000
苹果园四区,sjs,3,1,1,58.5,1980,ew,NA,6,high,2850000
桂花胡同小区,dc,1,1,1,15,2020,w,1800,1,house,2560000
报房胡同小区,dc,1,0,0,20.3,2015,e,NA,1,house,2560000
大耳胡同小区,xc,1,0,0,13.1,2000,sn,NA,1,house,2580000
报房胡同小区,dc,1,0,0,20.4,2014,e,NA,1,house,2560000
慈云寺小区(南区),cy,1,0,1,37.7,1979,s,1200,6,low,2450000
兴隆都市馨园,dc,1,1,1,30.5,2004,n,NA,7,high,3500000
槐柏树街北里,xc,1,1,1,47.8,1991,ws,1400,6,high,4600000
庄胜二期,xc,1,1,1,50.7,NA,sn,NA,11,mid,7790000
五芳园,sjs,1,1,1,43.4,1993,s,1800,6,high,2300000
槐柏树街北里,xc,1,1,1,47.8,1992,es,1400,6,high,4680000
康家园,cy,1,1,1,48.8,1995,s,1200,6,mid,2900000
新城国际,cy,1,2,1,91,2008,ws,1400,8,high,9700000
鲁谷路74号院(南区),sjs,1,1,1,40.5,2000,s,1200,6,high,2800000
八角南里,sjs,1,1,1,53,1999,sn,1300,6,mid,2950000
苹果园四区,sjs,3,1,1,58.5,1980,ew,NA,6,high,2850000
兴隆都市馨园,dc,1,1,1,30.5,2004,n,NA,7,high,3500000
槐柏树街北里,xc,1,1,1,47.8,1991,ws,1400,6,high,4600000
庄胜二期,xc,1,1,1,50.7,2003,sn,NA,11,mid,7790000
槐柏树街北里,xc,1,1,1,47.8,1992,es,1400,6,high,4680000
新城国际,cy,1,2,1,91,2005,ws,1400,8,high,9700000
康家园,cy,1,1,1,48.8,1995,s,1200,6,mid,2900000
兴隆都市馨园,dc,1,1,1,30.5,NA,n,NA,7,high,3500000
槐柏树街北里,xc,1,1,1,47.8,1991,ws,1400,6,high,4600000
槐柏树街北里,xc,1,1,1,47.8,1992,es,1400,6,high,4680000
新城国际,cy,1,2,1,91,NA,ws,1400,8,high,9700000
槐柏树街北里,xc,1,1,1,47.8,1991,ws,1400,6,high,4600000
槐柏树街北里,xc,1,1,1,47.8,1992,es,1400,6,high,4680000
新城国际,cy,1,2,1,91,2008,ws,1400,8,high,9700000
新城国际,cy,1,2,1,91,NA,ws,1400,8,high,9700000
新城国际,cy,1,2,1,91,2008,ws,1400,8,high,9700000
新城国际,cy,1,2,1,91,2011,ws,1400,8,high,9700000
新城国际,cy,1,2,1,91,2008,ws,1400,8,high,9700000
新城国际,cy,1,2,1,91,2008,ws,1400,8,high,9700000
新城国际,cy,1,2,1,91,2006,ws,1400,8,high,9700000
新城国际,cy,1,2,1,91,2008,ws,1400,8,high,9700000
新城国际,cy,1,2,1,91,2008,ws,1400,8,high,9700000
双花园南里(一区),cy,3,2,1,93.6,NA,sn,NA,6,mid,7600000
国瑞城(东区),dc,3,1,1,95.1,NA,s,NA,11,low,11500000
三庙小区,xc,3,1,1,99.3,1992,sn,1600,6,mid,11680000
石景山路23号院,sjs,3,1,1,98.2,1995,ws,325,12,mid,5800000
翠微路2号院,hd,3,1,1,98.2,1998,sn,590,6,mid,10900000
复兴路61号院,hd,3,1,1,85.7,1990,ew,614,6,high,11180000
三里河居民区,xc,3,1,1,94.9,1995,sn,1200,6,high,13000000
美华世纪大厦,cy,3,1,1,84.7,2004,es,868,12,mid,6300000
长椿街小区,xc,3,1,1,92.2,1992,es,NA,6,mid,10200000
国瑞城(中区),dc,3,1,1,90.7,2004,es,NA,16,low,9300000
新景家园(东区),dc,3,1,1,92.3,2004,s,NA,13,low,10200000
西便门外大街西里,xc,3,1,1,95.7,1995,sn,410,6,high,13980000
六合园,sjs,3,1,1,92.7,1996,en,1500,6,mid,4300000
远洋沁山水,sjs,3,2,1,88,2010,sn,812,12,low,8600000
杨庄中区,sjs,3,1,1,96,1997,ew,1900,6,mid,4500000
中海金玺公馆,sjs,3,2,1,98.4,2017,sn,1400,15,low,7290000
忠实里(西区),dc,3,1,1,82.2,2000,en,NA,14,low,6600000
万寿路12号院,hd,3,1,1,86.2,1995,sn,459,6,mid,9500000
兴隆家园(北区),cy,3,2,1,97.3,1999,ew,1500,7,mid,5450000
依翠园,sjs,3,1,1,83.4,1996,ew,1200,6,high,3790000
海特花园,sjs,3,1,1,82.4,1993,sn,1700,6,high,3900000
八角南里,sjs,3,1,1,99.5,1999,en,1300,6,mid,4680000
甘露园南里一社区(甘露园南里一区),cy,3,1,1,89.9,1993,sn,1300,6,high,4600000
新壁街小区,xc,3,1,1,92.5,2004,sn,813,6,high,12500000
万寿路西街1号院,hd,3,1,1,80.2,1985,sn,338,7,mid,9980000
三庙小区,xc,3,1,1,81.3,1990,sn,1600,6,mid,9500000
依翠园,sjs,3,1,1,83.4,1996,ew,1200,6,high,3790000
杨庄中区,sjs,3,1,1,96,1997,ew,1900,6,mid,4500000
中海金玺公馆,sjs,3,2,1,98.4,2017,sn,1400,15,low,7290000
长椿街小区,xc,3,1,1,92.2,1992,es,NA,6,mid,10200000
国瑞城(中区),dc,3,1,1,90.7,2004,es,NA,16,low,9300000
国瑞城(东区),dc,3,1,1,95.1,2006,s,NA,11,low,11500000
依翠园,sjs,3,1,1,83.4,1996,ew,1200,6,high,3790000
兴隆家园(北区),cy,3,2,1,97.3,1999,ew,1500,7,mid,5450000
远洋沁山水,sjs,3,2,1,88,2012,sn,812,12,low,8600000
三里河居民区,xc,3,1,1,94.9,1995,sn,1200,6,high,13000000
西便门外大街西里,xc,3,1,1,95.7,1995,sn,410,6,high,13980000
海特花园,sjs,3,1,1,82.4,1993,sn,1700,6,high,3900000
翠微路2号院,hd,3,1,1,98.2,1998,sn,590,6,mid,10900000
三庙小区,xc,3,1,1,99.3,1992,sn,1600,6,mid,11680000
三庙小区,xc,3,1,1,81.3,1990,sn,1600,6,mid,9500000
西便门外大街西里,xc,3,1,1,95.7,1995,sn,410,6,high,13980000
国瑞城(东区),dc,3,1,1,95.1,2006,s,NA,11,low,11500000
翠微路2号院,hd,3,1,1,98.2,1998,sn,590,6,mid,10900000
海特花园,sjs,3,1,1,82.4,1993,sn,1700,6,high,3900000
远洋沁山水,sjs,3,2,1,88,2011,sn,812,12,low,8600000
三里河居民区,xc,3,1,1,94.9,1995,sn,1200,6,high,13000000
三里河居民区,xc,3,1,1,94.9,1995,sn,1200,6,high,13000000
远洋沁山水,sjs,3,2,1,88,NA,sn,812,12,low,8600000
国瑞城(东区),dc,3,1,1,95.1,2005,s,NA,11,low,11500000
西便门外大街西里,xc,3,1,1,95.7,1995,sn,410,6,high,13980000
翠微路2号院,hd,3,1,1,98.2,1998,sn,590,6,mid,10900000
翠微路2号院,hd,3,1,1,98.2,1998,sn,590,6,mid,10900000
国瑞城(东区),dc,3,1,1,95.1,NA,s,NA,11,low,11500000
国瑞城(东区),dc,3,1,1,95.1,NA,s,NA,11,low,11500000
翠微路2号院,hd,3,1,1,98.2,1998,sn,590,6,mid,10900000
国瑞城(东区),dc,3,1,1,95.1,2005,s,NA,11,low,11500000
国瑞城(东区),dc,3,1,1,95.1,2006,s,NA,11,low,11500000
国瑞城(东区),dc,3,1,1,95.1,2006,s,NA,11,low,11500000
国瑞城(东区),dc,3,1,1,95.1,2005,s,NA,11,low,11500000
东恒时代二期,cy,2,1,1,96.5,2009,s,895,16,low,7300000
国瑞城(中区),dc,2,1,1,82.4,2006,w,NA,16,low,7000000
东花市北里(东区),dc,2,1,1,85.4,1992,sn,NA,6,mid,8300000
朝晖公寓,sjs,2,1,1,91.1,2001,ew,1900,6,high,4600000
东花市北里(东区),dc,2,1,1,85.4,1990,sn,NA,7,high,8600000
玉海园三里,hd,2,1,1,82.6,1998,sn,NA,6,mid,6400000
紫金长安,hd,2,2,1,98.2,2005,ew,1400,15,low,12600000
东恒时代二期,cy,2,2,1,96.3,NA,s,895,16,low,8400000
翠谷玉景苑,sjs,2,1,1,87.3,2004,sn,1800,7,mid,5350000
月坛南街北里,xc,2,1,1,81.1,1994,s,1400,7,high,12000000
万明园小区,xc,2,1,1,80,1992,s,NA,6,high,10400000
月坛南街19号院,xc,2,1,1,85.5,1997,ew,1100,13,mid,11600000
玉海园一里,hd,2,1,1,95.3,1997,ws,1800,6,mid,8180000
物资部大院,xc,2,1,1,86.2,1999,sn,NA,6,high,11610000
苹果社区(北区),cy,2,2,2,89.5,2006,n,1700,15,low,8000000
时代国际嘉园,cy,2,1,1,95,2006,sn,2000,12,mid,9100000
月坛南街19号院,xc,2,1,1,81.1,1988,s,1100,7,high,12000000
西钓鱼台嘉园,hd,2,2,1,92,2006,en,1800,17,low,9500000
东恒时代二期,cy,2,2,1,96.3,2006,s,895,16,low,8400000
后现代城(D区),cy,2,1,2,96.4,2008,wn,NA,17,low,5990000
金顶北街59号院,sjs,2,1,1,82.5,2006,sn,1700,6,high,4150000
平台村,hd,3,1,1,86.7,1991,sn,1300,7,mid,9000000
三里河居民区,xc,3,1,1,94.9,1995,sn,1200,6,high,13000000
双花园南里(一区),cy,3,2,1,93.6,NA,sn,NA,6,mid,7600000
杨庄中区,sjs,3,1,1,96,1997,ew,1900,6,mid,4500000
中海金玺公馆,sjs,3,2,1,98.4,2017,sn,1400,15,low,7290000
国瑞城(中区),dc,3,1,1,90.7,2004,es,NA,16,low,9300000
三庙小区,xc,3,1,1,99.3,1992,sn,1600,6,mid,11680000
石景山路23号院,sjs,3,1,1,98.2,1995,ws,325,12,mid,5800000
依翠园,sjs,3,1,1,83.4,1996,ew,1200,6,high,3790000
兴隆家园(北区),cy,3,2,1,97.3,1999,ew,1500,7,mid,5450000
复兴路61号院,hd,3,1,1,85.7,1990,ew,614,6,high,11180000
翠微路2号院,hd,3,1,1,98.2,1998,sn,590,6,mid,10900000
远洋沁山水,sjs,3,2,1,88,2012,sn,812,12,low,8600000
国瑞城(东区),dc,3,1,1,95.1,2005,s,NA,11,low,11500000
美华世纪大厦,cy,3,1,1,84.7,2004,es,868,12,mid,6300000
西便门外大街西里,xc,3,1,1,95.7,1995,sn,410,6,high,13980000
长椿街小区,xc,3,1,1,92.2,1992,es,NA,6,mid,10200000
海特花园,sjs,3,1,1,82.4,1993,sn,1700,6,high,3900000
新景家园(东区),dc,3,1,1,92.3,2004,s,NA,13,low,10200000
月坛南街19号院,xc,2,1,1,85.5,1997,ew,1100,13,mid,11600000
时代国际嘉园,cy,2,1,1,95,2006,sn,2000,12,mid,9100000
后现代城(D区),cy,2,1,2,96.4,NA,wn,NA,17,low,5990000
长椿街小区,xc,3,1,1,92.2,1992,es,NA,6,mid,10200000
三里河居民区,xc,3,1,1,94.9,1995,sn,1200,6,high,13000000
西便门外大街西里,xc,3,1,1,95.7,1995,sn,410,6,high,13980000
远洋沁山水,sjs,3,2,1,88,NA,sn,812,12,low,8600000
国瑞城(东区),dc,3,1,1,95.1,2006,s,NA,11,low,11500000
翠微路2号院,hd,3,1,1,98.2,1998,sn,590,6,mid,10900000
国瑞城(中区),dc,3,1,1,90.7,2004,es,NA,16,low,9300000
翠微路2号院,hd,3,1,1,98.2,1998,sn,590,6,mid,10900000
国瑞城(东区),dc,3,1,1,95.1,NA,s,NA,11,low,11500000
三里河居民区,xc,3,1,1,94.9,1995,sn,1200,6,high,13000000
远洋沁山水,sjs,3,2,1,88,2011,sn,812,12,low,8600000
翠微路2号院,hd,3,1,1,98.2,1998,sn,590,6,mid,10900000
三里河居民区,xc,3,1,1,94.9,1995,sn,1200,6,high,13000000
国瑞城(东区),dc,3,1,1,95.1,2005,s,NA,11,low,11500000
国瑞城(东区),dc,3,1,1,95.1,2006,s,NA,11,low,11500000
国瑞城(东区),dc,3,1,1,95.1,NA,s,NA,11,low,11500000
国瑞城(东区),dc,3,1,1,95.1,2006,s,NA,11,low,11500000
西钓鱼台嘉园,hd,2,2,1,93.2,2006,en,1800,17,low,9500000
后现代城(D区),cy,2,1,2,96.4,2007,wn,NA,17,low,5990000
东恒时代二期,cy,2,2,1,96.3,2006,s,895,16,low,8400000
时代国际嘉园,cy,2,1,1,95,2006,sn,2000,12,mid,9100000
东恒时代二期,cy,2,1,1,96.5,2009,s,895,16,low,7300000
兴隆家园(北区),cy,2,2,1,80.2,2000,sn,1500,7,mid,5450000
甘露园南里一社区(甘露园南里一区),cy,2,1,1,96.2,2000,sn,1300,6,high,4890000
玉海园三里,hd,2,1,1,82.6,1998,sn,NA,6,mid,6400000
万明园小区,xc,2,1,1,80,1992,s,NA,6,high,10400000
苹果社区(北区),cy,2,2,2,89.5,2008,n,1700,15,low,8000000
凯德锦绣,cy,2,1,1,89,2012,ew,1600,15,low,8600000
玉兴园小区,sjs,2,1,1,84.3,1990,sn,1500,6,high,5880000
国瑞城(东区),dc,2,2,1,82.4,NA,sn,NA,8,mid,8400000
翠谷玉景苑,sjs,2,1,1,87.3,2004,sn,1800,7,mid,5350000
国瑞城(中区),dc,2,1,1,82.4,2004,w,NA,16,low,7000000
东花市北里(东区),dc,2,1,1,85.4,1998,sn,NA,6,high,8500000
东花市北里(东区),dc,2,1,1,85.4,1992,sn,NA,6,mid,8300000
月坛南街19号院,xc,2,1,1,85.5,1997,ew,1100,13,mid,11600000
月坛南街19号院,xc,2,1,1,85.5,1997,ew,1100,13,low,13680000
椿树园奥运社区,xc,2,2,1,97,1999,ew,NA,12,low,11200000
紫金长安,hd,2,2,1,98.2,2005,ew,1400,15,low,12600000
依翠园,sjs,2,1,1,99.2,2003,es,1200,16,low,5460000
西钓鱼台嘉园,hd,2,2,1,92,2007,en,1800,17,low,9500000
月坛南街北里,xc,2,1,1,81.1,1994,s,1400,7,high,12000000
东恒时代二期,cy,2,2,1,96.3,NA,s,895,16,low,8400000
天娇园,dc,2,2,1,92,2003,e,1500,11,mid,8800000
金港国际,cy,2,1,1,87.8,2006,en,NA,10,low,5950000
庄胜二期,xc,2,2,1,87.8,2004,s,NA,12,low,14500000
国瑞城(东区),dc,2,1,1,82,2006,sn,NA,8,mid,8480000
物资部大院,xc,2,1,1,86.2,1999,sn,NA,6,high,11610000
天娇园,dc,2,2,1,92,2008,e,1500,11,mid,8800000
东花市北里(东区),dc,2,1,1,85.4,2000,sn,NA,6,high,8500000
金港国际,cy,2,1,1,87.8,2006,en,NA,10,low,5950000
西钓鱼台嘉园,hd,2,2,1,93.2,2006,en,1800,17,low,9500000
物资部大院,xc,2,1,1,86.2,1999,sn,NA,6,high,11610000
兴隆家园(北区),cy,2,2,1,80.2,2000,sn,1500,7,mid,5450000
月坛南街19号院,xc,2,1,1,85.5,1997,ew,1100,13,mid,11600000
玉海园三里,hd,2,1,1,82.6,1998,sn,NA,6,mid,6400000
东恒时代二期,cy,2,2,1,96.3,2009,s,895,16,low,8400000
月坛南街北里,xc,2,1,1,81.1,1994,s,1400,7,high,12000000
东恒时代二期,cy,2,1,1,96.5,NA,s,895,16,low,7300000
西钓鱼台嘉园,hd,2,2,1,92,2005,en,1800,17,low,9500000
月坛南街19号院,xc,2,1,1,85.5,1997,ew,1100,13,low,13680000
时代国际嘉园,cy,2,1,1,95,2006,sn,2000,12,mid,9100000
东花市北里(东区),dc,2,1,1,85.4,1994,sn,NA,6,high,8500000
物资部大院,xc,2,1,1,86.2,1999,sn,NA,6,high,11610000
月坛南街19号院,xc,2,1,1,85.5,1997,ew,1100,13,low,13680000
时代国际嘉园,cy,2,1,1,95,2006,sn,2000,12,mid,9100000
金港国际,cy,2,1,1,87.8,2006,en,NA,10,low,5950000
兴隆家园(北区),cy,2,2,1,80.2,2000,sn,1500,7,mid,5450000
东恒时代二期,cy,2,1,1,96.5,2007,s,895,16,low,7300000
天娇园,dc,2,2,1,92,NA,e,1500,11,mid,8800000
西钓鱼台嘉园,hd,2,2,1,92,NA,en,1800,17,low,9500000
月坛南街19号院,xc,2,1,1,85.5,1997,ew,1100,13,mid,11600000
月坛南街19号院,xc,2,1,1,85.5,1997,ew,1100,13,low,13680000
西钓鱼台嘉园,hd,2,2,1,92,2005,en,1800,17,low,9500000
东恒时代二期,cy,2,1,1,96.5,2008,s,895,16,low,7300000
物资部大院,xc,2,1,1,86.2,1999,sn,NA,6,high,11610000
金港国际,cy,2,1,1,87.8,2006,en,NA,10,low,5950000
月坛南街19号院,xc,2,1,1,85.5,1997,ew,1100,13,low,13680000
新景家园(东区),dc,2,1,1,80.8,2006,sn,NA,10,low,9300000
玉海园二里,hd,2,2,1,90.9,2001,en,NA,11,low,7950000
紫金长安,hd,2,2,1,98.2,2005,ew,1400,15,low,12600000
国瑞城(东区),dc,2,2,1,82.4,2006,sn,NA,8,mid,8400000
东恒时代二期,cy,2,1,1,96.5,2010,s,895,16,low,7300000
月坛南街19号院,xc,2,1,1,85.5,1997,ew,1100,13,low,13680000
物资部大院,xc,2,1,1,86.2,1999,sn,NA,6,high,11610000
西钓鱼台嘉园,hd,2,2,1,92,2006,en,1800,17,low,9500000
翠谷玉景苑,sjs,2,1,2,93,2004,es,1800,7,high,5090000
后现代城(D区),cy,2,1,2,98.9,2008,es,NA,17,low,6100000
南礼士路甲62号院,xc,2,1,1,90.7,1976,ew,NA,6,high,8650000
甘露西园,cy,2,1,1,85.4,2000,sn,1400,14,mid,4400000
椿树园奥运社区,xc,2,2,1,97,1999,ew,NA,12,low,11200000
新景家园(东区),dc,2,1,1,80.8,NA,sn,NA,10,low,9300000
月坛南街19号院,xc,2,1,1,85.5,1997,ew,1100,13,mid,11600000
玉海园一里,hd,2,1,1,95.3,1997,ws,1800,6,mid,8180000
杨庄中区,sjs,2,1,1,87.4,1996,sn,1900,17,low,4000000
金港国际,cy,2,1,1,87.8,2005,en,NA,10,low,5950000
翠谷玉景苑,sjs,2,1,1,87.3,2004,sn,1800,7,mid,5350000
国瑞城(中区),dc,2,1,1,82.4,2006,w,NA,16,low,7000000
东花市北里(东区),dc,2,1,1,85.4,1992,sn,NA,6,mid,8300000
朝晖公寓,sjs,2,1,1,91.1,2001,ew,1900,6,high,4600000
东花市北里(东区),dc,2,1,1,85.4,1990,sn,NA,7,high,8600000
玉海园三里,hd,2,1,1,82.6,1998,sn,NA,6,mid,6400000
东恒时代二期,cy,2,2,1,96.3,NA,s,895,16,low,8400000
月坛南街北里,xc,2,1,1,81.1,1994,s,1400,7,high,12000000
万明园小区,xc,2,1,1,80,1992,s,NA,6,high,10400000
苹果社区(北区),cy,2,2,2,89.5,2006,n,1700,15,low,8000000
时代国际嘉园,cy,2,1,1,95,2006,sn,2000,12,mid,9100000
月坛南街19号院,xc,2,1,1,81.1,1988,s,1100,7,high,12000000
东恒时代二期,cy,2,2,1,96.3,2006,s,895,16,low,8400000
后现代城(D区),cy,2,1,2,96.4,NA,wn,NA,17,low,5990000
东恒时代二期,cy,2,2,1,96.3,2006,s,895,16,low,8400000
物资部大院,xc,2,1,1,86.2,1999,sn,NA,6,high,11610000
后现代城(D区),cy,2,1,2,98.9,2006,es,NA,17,low,6100000
国瑞城(东区),dc,2,2,1,82.4,2005,sn,NA,8,mid,8400000
西钓鱼台嘉园,hd,2,2,1,92,NA,en,1800,17,low,9500000
万明园小区,xc,2,1,1,80,1992,s,NA,6,high,10400000
新景家园(东区),dc,2,1,1,80.8,2004,sn,NA,10,low,9300000
月坛南街19号院,xc,2,1,1,85.5,1997,ew,1100,13,low,13680000
金港国际,cy,2,1,1,87.8,2005,en,NA,10,low,5950000
东恒时代二期,cy,2,1,1,96.5,2009,s,895,16,low,7300000
月坛南街19号院,xc,2,1,1,85.5,1997,ew,1100,13,mid,11600000
紫金长安,hd,2,2,1,98.2,2005,ew,1400,15,low,12600000
翠谷玉景苑,sjs,2,1,1,87.3,2004,sn,1800,7,mid,5350000
玉海园一里,hd,2,1,1,95.3,1997,ws,1800,6,mid,8180000
时代国际嘉园,cy,2,1,1,95,2006,sn,2000,12,mid,9100000
后现代城(D区),cy,2,1,2,96.4,2008,wn,NA,17,low,5990000
物资部大院,xc,2,1,1,86.2,1999,sn,NA,6,high,11610000
翠谷玉景苑,sjs,2,1,1,87.3,2004,sn,1800,7,mid,5350000
西钓鱼台嘉园,hd,2,2,1,92,2007,en,1800,17,low,9500000
东恒时代二期,cy,2,1,1,96.5,2008,s,895,16,low,7300000
时代国际嘉园,cy,2,1,1,95,2008,sn,2000,12,mid,9100000
月坛南街19号院,xc,2,1,1,85.5,1997,ew,1100,13,mid,11600000
物资部大院,xc,2,1,1,86.2,1999,sn,NA,6,high,11610000
西钓鱼台嘉园,hd,2,2,1,92,2006,en,1800,17,low,9500000
西钓鱼台嘉园,hd,2,2,1,92,2006,en,1800,17,low,9500000
物资部大院,xc,2,1,1,86.2,1999,sn,NA,6,high,11610000
西钓鱼台嘉园,hd,2,2,1,92,NA,en,1800,17,low,9500000
西钓鱼台嘉园,hd,2,2,1,92,2005,en,1800,17,low,9500000
金顶北街59号院,sjs,2,1,1,82.5,2006,sn,1700,6,high,4150000
平台村,hd,3,1,1,86.7,1991,sn,1300,7,mid,9000000
双花园南里(一区),cy,3,2,1,93.6,NA,sn,NA,6,mid,7600000
长椿街小区,xc,3,1,1,92.2,1992,es,NA,6,mid,10200000
国瑞城(中区),dc,3,1,1,90.7,2004,es,NA,16,low,9300000
三庙小区,xc,3,1,1,99.3,1992,sn,1600,6,mid,11680000
石景山路23号院,sjs,3,1,1,98.2,1995,ws,325,12,mid,5800000
国瑞城(东区),dc,3,1,1,95.1,2006,s,NA,11,low,11500000
依翠园,sjs,3,1,1,83.4,1996,ew,1200,6,high,3790000
复兴路61号院,hd,3,1,1,85.7,1990,ew,614,6,high,11180000
美华世纪大厦,cy,3,1,1,84.7,2004,es,868,12,mid,6300000
新景家园(东区),dc,3,1,1,92.3,2004,s,NA,13,low,10200000
远洋沁山水,sjs,3,2,1,88,2011,sn,812,12,low,8600000
三里河居民区,xc,3,1,1,94.9,1995,sn,1200,6,high,13000000
西便门外大街西里,xc,3,1,1,95.7,1995,sn,410,6,high,13980000
六合园,sjs,3,1,1,92.7,1996,en,1500,6,mid,4300000
翠微路2号院,hd,3,1,1,98.2,1998,sn,590,6,mid,10900000
杨庄中区,sjs,3,1,1,96,1997,ew,1900,6,mid,4500000
中海金玺公馆,sjs,3,2,1,98.4,2017,sn,1400,15,low,7290000
